               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 135,            0.011014,            0.010892,                   0,             0.38127,             0.73913,             0.42628,             0.32269,            0.012016,            0.012776,                   0,           0.0091156,           0.0091156,           0.0091156
                 136,             0.01166,            0.011608,                   0,             0.36422,             0.67276,             0.39723,             0.32529,            0.011197,              0.0132,                   0,            0.009109,            0.009109,            0.009109
                 137,           0.0099057,            0.010927,                   0,             0.37859,             0.71544,             0.38656,             0.30806,             0.01106,            0.013253,                   0,           0.0091024,           0.0091024,           0.0091024
                 138,            0.010921,            0.012107,                   0,             0.39281,             0.69565,             0.40893,             0.31892,            0.011342,            0.013061,                   0,           0.0090958,           0.0090958,           0.0090958
                 139,            0.010711,            0.011822,                   0,             0.37511,             0.75711,             0.49925,             0.38821,            0.010953,            0.012694,                   0,           0.0090892,           0.0090892,           0.0090892
                 140,            0.011063,            0.011277,                   0,             0.38663,             0.69565,             0.42384,              0.3431,            0.010879,            0.013197,                   0,           0.0090826,           0.0090826,           0.0090826
                 141,           0.0098048,            0.011127,                   0,             0.35904,             0.60888,             0.43632,             0.36692,           0.0097176,            0.013166,                   0,            0.009076,            0.009076,            0.009076
                 142,           0.0091503,            0.011054,                   0,             0.43467,             0.52174,             0.40881,             0.33134,            0.010605,            0.013601,                   0,           0.0090694,           0.0090694,           0.0090694
                 143,            0.010629,            0.012537,                   0,             0.37762,             0.56522,             0.38745,             0.30401,            0.011474,            0.013678,                   0,           0.0090628,           0.0090628,           0.0090628
                 144,            0.011023,            0.011101,                   0,             0.48035,             0.52174,             0.47113,             0.39717,             0.01101,            0.013028,                   0,           0.0090562,           0.0090562,           0.0090562
                 145,            0.010343,            0.011521,                   0,             0.39667,             0.78261,             0.50296,             0.42118,           0.0099115,            0.012629,                   0,           0.0090496,           0.0090496,           0.0090496
                 146,            0.011387,            0.012256,                   0,             0.37394,             0.69565,             0.46957,             0.36276,             0.01044,            0.013112,                   0,            0.009043,            0.009043,            0.009043
                 147,            0.010332,            0.011892,                   0,             0.42304,             0.56522,             0.43404,             0.35255,            0.010684,            0.013446,                   0,           0.0090364,           0.0090364,           0.0090364
                 148,            0.010669,            0.012153,                   0,             0.37244,             0.65217,             0.44137,             0.32761,            0.011428,            0.013492,                   0,           0.0090298,           0.0090298,           0.0090298
                 149,            0.011145,            0.011729,                   0,             0.49564,             0.43478,             0.47226,             0.36471,            0.010116,            0.013278,                   0,           0.0090232,           0.0090232,           0.0090232
                 150,            0.010134,            0.011382,                   0,             0.44036,              0.6087,             0.48002,             0.40647,           0.0099477,            0.013254,                   0,           0.0090166,           0.0090166,           0.0090166
                 151,            0.010669,            0.011818,                   0,             0.37866,             0.65217,             0.40009,             0.32571,           0.0098126,            0.013823,                   0,             0.00901,             0.00901,             0.00901
                 152,            0.009567,            0.011107,                   0,             0.40105,             0.52174,             0.43983,              0.3819,            0.010504,            0.013401,                   0,           0.0090034,           0.0090034,           0.0090034
