               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 109,           0.0083346,           0.0036802,                   0,             0.33385,              0.3913,             0.27041,             0.22995,            0.020522,            0.018673,                   0,           0.0092872,           0.0092872,           0.0092872
                 110,           0.0098587,           0.0032501,                   0,             0.36456,             0.34928,              0.2493,             0.21594,            0.021959,            0.019244,                   0,           0.0092806,           0.0092806,           0.0092806
                 111,           0.0075854,           0.0033041,                   0,             0.37143,             0.52174,             0.26575,             0.23388,            0.019448,            0.016843,                   0,            0.009274,            0.009274,            0.009274
                 112,           0.0084383,           0.0033311,                   0,             0.40062,             0.29117,             0.23546,              0.2067,            0.026315,            0.019966,                   0,           0.0092674,           0.0092674,           0.0092674
                 113,           0.0075039,           0.0029952,                   0,              0.4486,             0.30435,             0.23518,             0.19849,            0.025485,            0.020932,                   0,           0.0092608,           0.0092608,           0.0092608
                 114,           0.0094123,            0.003112,                   0,             0.46537,             0.34783,              0.2359,             0.21145,            0.025782,            0.019694,                   0,           0.0092542,           0.0092542,           0.0092542
                 115,           0.0083143,           0.0030115,                   0,             0.37261,             0.43478,             0.24546,              0.2049,            0.021389,            0.018038,                   0,           0.0092476,           0.0092476,           0.0092476
                 116,            0.010238,           0.0029776,                   0,             0.39047,             0.30435,             0.22517,              0.1966,             0.02589,            0.019144,                   0,            0.009241,            0.009241,            0.009241
                 117,             0.01011,           0.0033176,                   0,             0.39714,             0.26087,             0.19627,             0.16884,            0.026677,            0.020962,                   0,           0.0092344,           0.0092344,           0.0092344
                 118,           0.0078676,           0.0033909,                   0,             0.35989,             0.56522,             0.28186,             0.25398,            0.018018,            0.016481,                   0,           0.0092278,           0.0092278,           0.0092278
                 119,            0.010391,             0.00321,                   0,             0.36112,             0.31996,             0.23634,             0.18409,            0.026586,            0.021639,                   0,           0.0092212,           0.0092212,           0.0092212
                 120,            0.013802,           0.0034038,                   0,             0.28333,             0.13043,             0.14305,             0.12338,            0.037335,            0.023135,                   0,           0.0092146,           0.0092146,           0.0092146
                 121,           0.0075409,           0.0030906,                   0,             0.34815,              0.5808,             0.33427,             0.30585,            0.016439,            0.016774,                   0,            0.009208,            0.009208,            0.009208
                 122,           0.0080125,           0.0028629,                   0,             0.38379,             0.52174,             0.35276,             0.30988,            0.017923,            0.016934,                   0,           0.0092014,           0.0092014,           0.0092014
                 123,           0.0098374,           0.0030308,                   0,             0.44349,             0.43478,               0.342,             0.30532,            0.018798,            0.019403,                   0,           0.0091948,           0.0091948,           0.0091948
                 124,           0.0079287,           0.0029585,                   0,             0.41037,              0.3913,             0.29538,             0.26105,            0.021098,            0.018494,                   0,           0.0091882,           0.0091882,           0.0091882
                 125,           0.0072549,           0.0026572,                   0,             0.40471,             0.38453,             0.27321,             0.24164,            0.024996,             0.01961,                   0,           0.0091816,           0.0091816,           0.0091816
                 126,            0.010135,           0.0028278,                   0,             0.41972,              0.3913,             0.25872,             0.23198,            0.024369,            0.019949,                   0,            0.009175,            0.009175,            0.009175
                 127,           0.0091074,           0.0028767,                   0,             0.37825,             0.37079,             0.24615,             0.22369,            0.022489,            0.019857,                   0,           0.0091684,           0.0091684,           0.0091684
                 128,            0.007252,           0.0028318,                   0,             0.37535,              0.3913,             0.27941,             0.24749,            0.021508,             0.01941,                   0,           0.0091618,           0.0091618,           0.0091618
                 129,           0.0072358,           0.0026928,                   0,             0.39942,              0.4919,             0.27579,             0.24391,            0.024284,            0.017891,                   0,           0.0091552,           0.0091552,           0.0091552
                 130,            0.010532,           0.0027313,                   0,             0.38758,             0.30435,             0.22633,             0.20528,             0.02487,             0.01975,                   0,           0.0091486,           0.0091486,           0.0091486
                 131,           0.0076647,           0.0026713,                   0,             0.38192,             0.30435,             0.25362,             0.23005,            0.023016,            0.020013,                   0,            0.009142,            0.009142,            0.009142
                 132,           0.0063435,           0.0025825,                   0,             0.38415,              0.3913,             0.24342,             0.21907,            0.020657,            0.019983,                   0,           0.0091354,           0.0091354,           0.0091354
                 133,           0.0071537,           0.0024118,                   0,             0.37806,             0.30435,             0.22172,             0.19414,            0.024706,            0.020189,                   0,           0.0091288,           0.0091288,           0.0091288
                 134,           0.0086759,           0.0024721,                   0,              0.3573,             0.26614,             0.19467,              0.1721,            0.025822,            0.021234,                   0,           0.0091222,           0.0091222,           0.0091222
                 135,           0.0053987,           0.0024307,                   0,             0.36087,             0.34783,             0.23606,             0.21452,            0.021501,            0.019877,                   0,           0.0091156,           0.0091156,           0.0091156
                 136,           0.0073797,           0.0024152,                   0,             0.36694,             0.34783,             0.22519,             0.20142,            0.024111,            0.019172,                   0,            0.009109,            0.009109,            0.009109
                 137,            0.010191,           0.0026753,                   0,             0.41574,             0.34783,             0.22783,             0.20837,            0.023197,            0.020453,                   0,           0.0091024,           0.0091024,           0.0091024
                 138,           0.0085795,           0.0027715,                   0,             0.48874,             0.33314,             0.22392,             0.20778,            0.024038,            0.021143,                   0,           0.0090958,           0.0090958,           0.0090958
                 139,           0.0057375,           0.0028197,                   0,             0.26217,             0.56522,             0.25288,             0.22446,            0.018326,             0.01773,                   0,           0.0090892,           0.0090892,           0.0090892
                 140,           0.0066248,            0.002409,                   0,             0.31865,             0.56522,             0.30483,             0.26553,              0.0202,             0.01644,                   0,           0.0090826,           0.0090826,           0.0090826
                 141,           0.0085231,           0.0024128,                   0,             0.36981,             0.26087,             0.17519,              0.1609,            0.027883,            0.020663,                   0,            0.009076,            0.009076,            0.009076
                 142,           0.0089647,            0.002424,                   0,             0.38863,             0.26087,             0.18049,             0.16757,            0.029129,            0.021034,                   0,           0.0090694,           0.0090694,           0.0090694
                 143,           0.0084966,           0.0026422,                   0,             0.39512,             0.19973,             0.15792,             0.13147,            0.033976,            0.020894,                   0,           0.0090628,           0.0090628,           0.0090628
                 144,           0.0083866,           0.0027838,                   0,             0.40535,             0.34783,             0.24238,             0.20976,            0.020774,            0.019459,                   0,           0.0090562,           0.0090562,           0.0090562
                 145,           0.0095158,           0.0024445,                   0,             0.30624,              0.6087,             0.27487,             0.23312,            0.019836,            0.017143,                   0,           0.0090496,           0.0090496,           0.0090496
                 146,           0.0089099,           0.0024887,                   0,              0.2967,             0.53211,             0.28293,             0.24937,            0.018319,            0.017599,                   0,            0.009043,            0.009043,            0.009043
                 147,           0.0069031,           0.0025088,                   0,             0.43056,             0.42764,             0.26539,             0.22451,             0.02049,            0.018289,                   0,           0.0090364,           0.0090364,           0.0090364
                 148,           0.0068949,           0.0025276,                   0,             0.41806,              0.3913,             0.23404,             0.20387,            0.020169,            0.019654,                   0,           0.0090298,           0.0090298,           0.0090298
                 149,           0.0072042,           0.0023789,                   0,             0.42316,             0.35098,             0.21419,             0.19182,            0.022601,            0.019851,                   0,           0.0090232,           0.0090232,           0.0090232
                 150,            0.007791,           0.0022849,                   0,             0.46904,              0.3913,             0.21804,             0.19682,            0.024041,            0.020021,                   0,           0.0090166,           0.0090166,           0.0090166
                 151,           0.0092859,           0.0025514,                   0,             0.40566,             0.30435,             0.20231,              0.1723,            0.027377,            0.021654,                   0,             0.00901,             0.00901,             0.00901
                 152,            0.010286,            0.002936,                   0,             0.44137,             0.34374,             0.22908,             0.21075,             0.02661,            0.021169,                   0,           0.0090034,           0.0090034,           0.0090034
